Date,hr,COAST,EAST,FWEST,NCENT,NORTH,SCENT,SOUTH,WEST
10/29/17,8,2349.797,2292.609,2238.748,2431.664,2305.839,2354.372,2218.404,2242.208
10/29/17,9,2373.587,2310.972,2256.567,2439.36,2318.302,2371.046,2237.02,2254.777
10/29/17,10,2403.851,2328.712,2273.563,2452.854,2332.042,2396.999,2256.929,2275.371
10/29/17,11,2427.325,2348.075,2295.857,2478.728,2355.159,2428.008,2284.385,2298.306
10/29/17,12,2444.167,2365.188,2307.48,2499.18,2366.398,2449.353,2300.727,2314.042
10/29/17,13,2459.633,2381.84,2315.272,2516.538,2379.632,2464.106,2312.916,2329.971
10/29/17,14,2472.343,2387.627,2318.195,2521.802,2388.611,2476.902,2320.253,2336.046
10/29/17,15,2481.302,2391.229,2330.874,2524.969,2401.16,2492.483,2332.601,2348.262
10/29/17,16,2488.714,2398.659,2335.286,2524.753,2407.46,2493.918,2341.316,2354.932
10/29/17,17,2498.145,2407.141,2341.833,2532.835,2412.898,2499.844,2346.506,2359.659
10/29/17,18,2497.51,2402.288,2333.357,2533.175,2404.863,2501.57,2344.152,2348.782
10/29/17,19,2496.142,2388.2,2326.279,2535.982,2404.335,2506.475,2345.56,2344.27
10/29/17,20,2486.52,2380.038,2327.609,2528.998,2402.972,2501.93,2341.526,2338.293
10/29/17,21,2476.839,2375.111,2322.861,2518.165,2401.437,2493.284,2337.577,2335.485
10/29/17,22,2453.048,2358.417,2311.518,2496.163,2379.417,2463.121,2325.873,2320.856
10/29/17,23,2426.622,2338.943,2306.338,2479.69,2360.579,2434.79,2310.512,2312.321
10/30/17,0,2336.642,2268.642,2242.492,2389.507,2306.876,2347.153,2239.146,2252.085
10/30/17,1,2322.874,2257.146,2232.748,2381.578,2303.677,2336.61,2228.336,2243.734
10/30/17,2,2315.826,2253.071,2225.023,2371.17,2286.857,2326.344,2216.993,2234.745
10/30/17,3,2314.978,2253.139,2228.044,2373.963,2285.609,2330.239,2218.105,2239.851
10/30/17,4,2352.623,2300.698,2264.831,2411.621,2315.464,2365.042,2247.676,2275.626
10/30/17,5,2451.512,2392.22,2338.233,2502.911,2397.583,2446.949,2330.188,2350.07
10/30/17,6,2590.667,2527.973,2455.218,2670.173,2529.219,2608.736,2446.033,2471.503
10/30/17,7,2709.468,2649.538,2578.186,2820.309,2664.058,2733.825,2566.901,2597.006
10/30/17,8,2808.89,2764.798,2670.836,2910.215,2765.332,2819.072,2657.966,2696.232
10/30/17,9,2874.798,2812.398,2714.428,2962.298,2803.602,2867.757,2707.619,2737.51
10/30/17,10,2935.585,2844.687,2742.51,3008.358,2834.142,2915.751,2749.696,2773.386
10/30/17,11,2963.191,2863.835,2756.591,3036.078,2845.374,2950.546,2775.792,2787.804
10/30/17,12,2985.44,2879.792,2758.328,3054.208,2857.713,2973.158,2794.844,2795.05
10/30/17,13,3012.094,2902.498,2771.512,3080.383,2875.332,2994.059,2823.443,2816.453
10/30/17,14,3027.732,2907.001,2774.79,3089.555,2881.102,3003.498,2837.794,2821.887
10/30/17,15,3020.697,2888.815,2765.84,3076.03,2868.543,2992.384,2830.618,2812.437
10/30/17,16,2989.178,2860.015,2739.116,3032.906,2840.513,2958.299,2807.687,2784.662
10/30/17,17,2916.321,2786.217,2686.882,2945.465,2773.559,2891.516,2747.351,2718.95
10/30/17,18,2871.302,2749.666,2650.595,2881.821,2733.63,2845.84,2708.602,2679.051
10/30/17,19,2855.157,2723.158,2635.606,2865.4,2723.837,2834.967,2694.18,2669.905
10/30/17,20,2819.93,2683.975,2616.757,2832.849,2707.219,2802.858,2665.471,2639.151
10/30/17,21,2766.796,2637.29,2579.841,2785.267,2666.508,2758.969,2621.469,2599.174
10/30/17,22,2690.287,2572.724,2522.62,2717.382,2594.666,2677.52,2558.116,2540.037
10/30/17,23,2619.725,2511.735,2479.772,2651.961,2542.262,2610.299,2499.265,2491.914
10/31/17,0,2573.717,2467.965,2441.477,2603.493,2509.354,2558.67,2450.346,2450.051
10/31/17,1,2542.822,2442.928,2417.78,2576.441,2490.264,2528.049,2421.77,2426.424
10/31/17,2,2518.128,2420.183,2395.183,2550.96,2459.886,2499.011,2395.622,2401.162
10/31/17,3,2495.332,2400.427,2376.722,2532.782,2438.117,2479.108,2377.064,2383.389
10/31/17,4,2509.294,2422.222,2387.316,2543.551,2445.526,2491.386,2381.611,2392.908
10/31/17,5,2588.429,2491.477,2443.255,2617.921,2509.686,2559.542,2448.457,2448.009
10/31/17,6,2709.893,2603.057,2538.359,2768.591,2620.316,2697.617,2545.422,2549.785
10/31/17,7,2798.907,2690.867,2625.798,2888.982,2719.747,2808.974,2635.565,2642.807
10/31/17,8,2867.046,2782.021,2691.032,2953.574,2791.118,2876.023,2699.884,2719.431
10/31/17,9,2926.434,2828.325,2730.159,2990.728,2823.838,2913.164,2745.842,2755.156
10/31/17,10,2975.872,2859.493,2749.175,3018.348,2845.437,2943.033,2780.755,2781.132
10/31/17,11,2989.711,2866.937,2755.136,3028.984,2847.216,2949.819,2798.666,2783.781
10/31/17,12,2999.316,2873.357,2752.035,3031.613,2852.615,2952.646,2811.337,2783.456
10/31/17,13,3020.881,2896.35,2768.593,3054.135,2870.091,2968.961,2836.358,2803.041
10/31/17,14,3026.019,2899.139,2769.616,3054.405,2874.26,2975.775,2843.8,2803.997
10/31/17,15,3011.689,2877.889,2756.828,3036.396,2860.055,2962.982,2829.46,2793.576
10/31/17,16,2975.749,2847.684,2726.816,2994.7,2827.832,2929.189,2799.117,2765.531
10/31/17,17,2915.422,2785.109,2677.396,2927.812,2770.641,2876.993,2748.363,2711.998
10/31/17,18,2873.673,2750.217,2645.459,2882.548,2737.605,2840.059,2713.318,2676.393
10/31/17,19,2857.188,2724.673,2632.635,2870.429,2727.047,2835.791,2699.347,2666.348
10/31/17,20,2824.111,2693.471,2617.194,2842.784,2716.935,2808.44,2675.666,2640.064
10/31/17,21,2764.929,2644.099,2575.134,2793.092,2671.835,2754.433,2624.254,2597.18
10/31/17,22,2691.246,2581.01,2524.523,2730.28,2605.161,2681.516,2563.519,2542.407
10/31/17,23,2618.301,2517.602,2479.524,2668.214,2551.78,2617.632,2504.135,2490.404
11/01/17,0,2566.22,2447.412,2411.856,2580.709,2490.83,2534.84,2446.171,2420.433
11/01/17,1,2534.505,2421.371,2388.155,2555.689,2471.742,2507.572,2416.16,2396.053
11/01/17,2,2510.122,2397.487,2366.832,2529.239,2442.23,2481.831,2388.343,2370.828
11/01/17,3,2485.983,2378.915,2348.801,2512.561,2420.004,2465.368,2369.008,2352.864
11/01/17,4,2501.342,2404.046,2359.218,2522.36,2425.521,2474.925,2372.556,2362.258
11/01/17,5,2581.714,2473.052,2415.166,2594.027,2489.904,2539.783,2437.454,2418.078
11/01/17,6,2706.229,2583.304,2509.201,2743.812,2602.043,2680.922,2532.323,2515.147
11/01/17,7,2800.067,2671.971,2595.141,2863.756,2697.802,2788.199,2620.708,2601.96
11/01/17,8,2869.61,2763.836,2660.497,2925.885,2768.719,2848.611,2687.24,2677.141
11/01/17,9,2934.259,2814.077,2702.547,2969.899,2802.855,2888.94,2735.128,2721.941
11/01/17,10,2986.428,2845.675,2726.931,3007.895,2825.997,2921.897,2771.583,2755.427
11/01/17,11,3002.265,2857.724,2736.095,3024.223,2830.903,2939.748,2791.666,2767.837
11/01/17,12,3017.538,2868.705,2736.441,3037.922,2839.573,2953.889,2807.346,2777.452
11/01/17,13,3040.025,2893.511,2757.859,3068.36,2859.067,2977.305,2835.005,2804.775
11/01/17,14,3051.241,2898.542,2761.743,3079.327,2865.726,2989.798,2845.21,2814.215
11/01/17,15,3041.209,2877.825,2749.855,3064.799,2851.711,2981.09,2833.751,2808.662
11/01/17,16,3006.862,2846.351,2719.127,3020.565,2819.271,2944.7,2805.061,2779.415
11/01/17,17,2946.944,2781.822,2668.042,2946.063,2755.944,2884.506,2752.533,2715.896
11/01/17,18,2903.354,2745.124,2633.73,2890.486,2720.373,2841.457,2713.875,2675.645
11/01/17,19,2884.093,2715.332,2618.732,2871.091,2708.544,2829.27,2697.277,2660.082
11/01/17,20,2847.618,2682.019,2601.62,2838.091,2694.185,2797.503,2671.37,2629.668
11/01/17,21,2784.937,2628.212,2556.994,2782.166,2647.459,2741.941,2616.868,2583.195
11/01/17,22,2705.752,2560.952,2503.321,2710.951,2577.403,2661.643,2553.952,2525.438
11/01/17,23,2629.348,2495.984,2453.15,2642.839,2521.449,2593.282,2493.094,2472.828
11/02/17,0,2600.458,2473.535,2418.24,2577.585,2466.732,2545.782,2468.007,2421.201
11/02/17,1,2568.432,2451.803,2393.939,2553.473,2447.455,2518.902,2438.308,2397.114
11/02/17,2,2543.633,2430.084,2373.064,2530.65,2425.761,2498.549,2411.029,2372.489
11/02/17,3,2518.907,2412.678,2355.564,2514.771,2401.402,2485.72,2392.339,2355.583
11/02/17,4,2534.957,2444.483,2364.514,2528.922,2407.617,2497.952,2396.793,2362.508
11/02/17,5,2617.202,2509.635,2418.164,2607.347,2474.967,2565.585,2463.22,2418.75
11/02/17,6,2745.385,2622.508,2511.403,2765.102,2582.208,2707.87,2558.671,2516.025
11/02/17,7,2843.177,2707.475,2599.091,2898.595,2688.421,2822.266,2652.231,2605.73
11/02/17,8,2921.299,2798.876,2666.077,2978.674,2767.071,2889.495,2722.189,2685.045
11/02/17,9,2993.239,2856.359,2711.96,3034.601,2817.238,2934.438,2772.834,2735.33
11/02/17,10,3049.066,2896.028,2739.134,3092.617,2859.687,2974.133,2811.803,2776.163
11/02/17,11,3066.222,2909.918,2753.756,3131.748,2878.818,2997.067,2832.746,2796.34
11/02/17,12,3083.512,2924.677,2756.278,3153.646,2898.688,3013.841,2847.758,2804.184
11/02/17,13,3104.957,2960.549,2779.296,3192.227,2925.032,3035.664,2874.217,2834.791
11/02/17,14,3116.148,2971.5,2783.292,3204.53,2935.501,3046.981,2884.148,2841.489
11/02/17,15,3104.167,2955.858,2771.23,3187.53,2920.754,3034.682,2870.199,2833.048
11/02/17,16,3066.043,2920.708,2739.771,3131.879,2884.798,2995.704,2837.672,2803.44
11/02/17,17,3003.096,2852.475,2683.808,3043.265,2818.133,2934.553,2784.057,2743.573
11/02/17,18,2957.24,2807.719,2646.029,2976.706,2767.382,2887.074,2745.817,2699.095
11/02/17,19,2935.819,2774.519,2629.599,2949.235,2741.493,2868.034,2730.269,2681.255
11/02/17,20,2896.538,2738.076,2610.243,2912.319,2721.487,2832.652,2702.439,2649.008
11/02/17,21,2830.474,2681.569,2564.323,2849.69,2668.581,2774.022,2647.572,2600.933
11/02/17,22,2748.415,2613.666,2512.326,2775.318,2601.156,2691.308,2583.895,2540.339
11/02/17,23,2671.327,2547.875,2463.412,2700.85,2540.415,2619.876,2522.582,2481.258
11/03/17,0,2646.304,2523.671,2435.555,2636.551,2522.074,2599.958,2501.987,2449.023
11/03/17,1,2603.179,2486.891,2401.79,2596.846,2489.451,2561.852,2463.213,2413.453
11/03/17,2,2582.236,2468.576,2383.596,2571.88,2464.902,2541.262,2440.152,2393.282
11/03/17,3,2561.95,2454.496,2370.866,2556.813,2449.976,2534.623,2428.41,2382.259
11/03/17,4,2577.928,2477.06,2377.814,2564.438,2449.508,2547.112,2431.271,2389.777
11/03/17,5,2659.527,2544.681,2429.481,2633.946,2502.256,2614.631,2496.321,2442.672
11/03/17,6,2784.882,2658.288,2523.287,2785.013,2606.496,2753.36,2591.628,2538.309
11/03/17,7,2878.958,2739.228,2604.514,2902.112,2699.801,2861.557,2681.775,2621.476
11/03/17,8,2947.127,2832.371,2671.968,2964.244,2770.719,2932.166,2750.573,2697.039
11/03/17,9,3014.502,2885.847,2716.822,3005.642,2811.379,2978.728,2800.25,2741.732
11/03/17,10,3063.36,2922.53,2741.71,3036.566,2840.165,3015.814,2836.815,2772.743
11/03/17,11,3081.414,2938.929,2753.004,3049.614,2846.153,3041.939,2852.523,2782.564
11/03/17,12,3095.031,2952.966,2754.425,3053.462,2850.917,3054.755,2862.97,2787.134
11/03/17,13,3104.044,2974.508,2767.554,3067.374,2859.33,3069.028,2877.481,2802.496
11/03/17,14,3106.573,2975.713,2767.78,3068.604,2862.189,3072.488,2879.174,2805.303
11/03/17,15,3075.975,2940.191,2738.807,3029.992,2831.674,3039.263,2846.37,2778.73
11/03/17,16,3035.037,2900.097,2707.109,2981.957,2797.397,2997.385,2812.086,2749.73
11/03/17,17,2970.8,2822.739,2648.525,2903.72,2730.38,2932.469,2750.423,2686.964
11/03/17,18,2914.975,2765.344,2603.809,2845.122,2680.611,2870.535,2700.083,2637.345
11/03/17,19,2895.048,2733.928,2588.338,2831.744,2665.248,2854.358,2690.406,2624.08
11/03/17,20,2839.474,2684.432,2555.897,2787.534,2631.549,2798.86,2646.995,2578.813
11/03/17,21,2776.01,2628.553,2508.621,2737.271,2585.231,2743.492,2594.078,2530.736
11/03/17,22,2698.613,2559.812,2455.241,2669.811,2526.273,2667.697,2532.486,2468.622
11/03/17,23,2616.494,2487.377,2393.913,2587.76,2460.554,2586.488,2459.048,2401.662
11/04/17,0,2542.132,2425.203,2329.574,2535.018,2406.981,2515.465,2385.59,2356.932
11/04/17,1,2497.728,2386.612,2300.705,2503.168,2380.904,2478.654,2349.11,2329.64
11/04/17,2,2466.912,2360.101,2279.971,2474.109,2348,2447.606,2321.691,2305.197
11/04/17,3,2435.99,2336.378,2257.418,2448.993,2327.316,2425.71,2300.434,2282.914
11/04/17,4,2438.266,2349.133,2259.177,2451.318,2329.858,2425.962,2294.306,2284.305
11/04/17,5,2466.224,2376.676,2271.543,2471.742,2351.267,2448.253,2313.869,2298.13
11/04/17,6,2506.304,2411.035,2297.914,2524.704,2378.602,2497.819,2340.62,2330.82
11/04/17,7,2531.81,2428.891,2316.63,2569.644,2403.125,2539.82,2366.543,2354.881
11/04/17,8,2558.375,2463.425,2334.13,2589.504,2423.121,2550.15,2389.676,2377.348
11/04/17,9,2601.431,2506.537,2366.723,2637.036,2461.247,2577.281,2429.046,2411.42
11/04/17,10,2650.574,2542.594,2392.894,2686.042,2495.776,2610.384,2468.953,2446.016
11/04/17,11,2666.5,2550.574,2402.403,2708.253,2508.204,2618.48,2482.317,2452.319
11/04/17,12,2670.891,2545.984,2397.38,2711.092,2509.93,2618.66,2487.557,2445.52
11/04/17,13,2675.274,2548.434,2395.579,2714.752,2514.832,2618.778,2492.249,2448.143
11/04/17,14,2679.946,2539.082,2392.124,2713.579,2512.486,2619.514,2493.467,2450.615
11/04/17,15,2675.41,2523.729,2390.198,2706.165,2507.889,2617.934,2485.393,2451.893
11/04/17,16,2666.946,2520.579,2387.744,2696.817,2504.864,2608.135,2476.485,2448.755
11/04/17,17,2660.154,2513.268,2381.795,2680.459,2489.045,2605.141,2468.604,2436.924
11/04/17,18,2644.026,2495.521,2368.61,2647.872,2472.733,2593.512,2449.869,2418.307
11/04/17,19,2629.371,2475.894,2354.099,2636.39,2462.678,2594.786,2441.34,2408.478
11/04/17,20,2592.991,2446.447,2337.676,2612.537,2446.452,2565.707,2414.053,2376.609
11/04/17,21,2539.064,2400.176,2298.932,2567.841,2403.129,2520.896,2371.533,2334.969
11/04/17,22,2477.069,2344.104,2255.698,2509.34,2343,2456.445,2319.437,2281.498
11/04/17,23,2421.768,2297.793,2219.478,2452.944,2296.329,2404.613,2270.843,2237.918
11/05/17,0,2330.078,2216.825,2136.109,2341.379,2217.056,2306.713,2184.551,2160.517
11/05/17,1,2307.181,2189.763,2119.473,2322.692,2194.962,2280.348,2160.894,2142.833
11/05/17,2,2307.181,2189.763,2119.473,2322.692,2194.962,2280.348,2160.894,2142.833
11/05/17,3,2296.998,2179.534,2111.96,2315.236,2185.993,2266.949,2149.905,2134.547
11/05/17,4,2283.749,2171.227,2105.866,2307.847,2176.407,2253.743,2138.957,2124.623
11/05/17,5,2283.27,2171.499,2101.354,2311.679,2171.094,2249.712,2131.757,2120.144
11/05/17,6,2305.007,2197.306,2112.765,2332.276,2186.965,2271.753,2142.916,2131.606
11/05/17,7,2317.999,2209.226,2121.434,2359.238,2208.853,2285.188,2151.907,2144.199
11/05/17,8,2304.944,2203.599,2108.001,2348.741,2202.204,2285.376,2142.086,2134.046
11/05/17,9,2318.549,2217.723,2115.788,2358.553,2205.861,2291.567,2156.314,2142.919
11/05/17,10,2358.529,2245.575,2137.918,2392.458,2225.484,2316.863,2193.063,2163.123
11/05/17,11,2400.315,2279.137,2165.245,2431.091,2252.291,2353.546,2232.197,2192.441
11/05/17,12,2441.315,2308.677,2195.91,2474.172,2283.689,2396.414,2271.887,2224.057
11/05/17,13,2469.198,2328.515,2214.195,2505.686,2308.717,2422.207,2297.61,2246.95
11/05/17,14,2491.111,2344.783,2228.084,2532.166,2328.432,2443.854,2312.076,2265.131
11/05/17,15,2503.014,2346.822,2241.713,2546.485,2340.745,2458.907,2325.78,2277.878
11/05/17,16,2508.98,2350.074,2253.75,2551.849,2345.689,2470.517,2333.192,2290.65
11/05/17,17,2507.477,2356.199,2258.644,2553.333,2353.843,2469.773,2336.776,2298.756
11/05/17,18,2520.8,2365.161,2259.686,2561.471,2363.271,2479.479,2336.854,2299.358
11/05/17,19,2521.741,2350.554,2252.118,2561.755,2354.197,2479.925,2337.528,2292.465
11/05/17,20,2488.778,2323.397,2224.742,2528.295,2322.767,2453.584,2308.891,2266.723
11/05/17,21,2469.617,2308.665,2215.04,2510.032,2309.077,2432.133,2290.955,2254.86
11/05/17,22,2452.273,2298.396,2216.547,2490.873,2301.551,2414.55,2279.256,2245.263
11/05/17,23,2416.447,2280.102,2203.799,2451.082,2284.384,2386.849,2257.312,2222.966
11/05/17,24,2383.074,2262.006,2190.078,2417.662,2263.518,2361.051,2238.853,2210.361
11/06/17,0,2358.849,2243.825,2181.275,2359.086,2224.922,2337.068,2226.437,2189.703
11/06/17,1,2348.846,2232.391,2172.883,2345.042,2217.023,2324.634,2212.689,2179.387
11/06/17,2,2343.131,2224.354,2165.008,2333.272,2205.027,2316.383,2200.056,2170.643
11/06/17,3,2341.897,2227.14,2168.113,2336.113,2202.724,2318.384,2199.317,2172.074
11/06/17,4,2384.908,2268.234,2200.031,2375.854,2233.208,2353.255,2232.414,2207.456
11/06/17,5,2481.101,2364.323,2268.249,2465.205,2313.013,2444.452,2309.45,2279.458
11/06/17,6,2610.464,2495.236,2382.233,2632.634,2442.522,2592.371,2423.24,2394.449
11/06/17,7,2725.294,2613.82,2485.108,2763.85,2550.338,2705.105,2530.043,2503.947
11/06/17,8,2850.496,2734.274,2595.796,2874.346,2663.977,2815.941,2647.709,2617.512
11/06/17,9,2930.553,2782.513,2643.88,2931.395,2705.338,2874.867,2705.381,2666.181
11/06/17,10,2983.935,2824.36,2683.175,2970.321,2737.701,2921.837,2752.004,2704.637
11/06/17,11,3013.492,2850.248,2708.039,2991.903,2752.786,2952.043,2777.974,2725.295
11/06/17,12,3036.155,2867.857,2714.958,3005.862,2763.113,2967.166,2795.829,2739.861
11/06/17,13,3055.819,2891.569,2737.56,3030.168,2782.468,2991.752,2817.66,2762.842
11/06/17,14,3066.505,2900.796,2752.29,3039.406,2789.827,3007.386,2829.44,2775.938
11/06/17,15,3053.767,2889.299,2743.508,3019.894,2776.199,2993.807,2818.105,2767.342
11/06/17,16,3017.338,2860.951,2714.982,2982.346,2748.095,2958.372,2789.679,2744.243
11/06/17,17,2958.706,2791.747,2644.475,2908.789,2692.911,2897.439,2729.861,2675.022
11/06/17,18,2918.023,2746.497,2602.308,2865.17,2668.171,2853.132,2701.173,2642.881
11/06/17,19,2868.672,2706.385,2572.297,2819.833,2640.152,2810.177,2666.646,2608.367
11/06/17,20,2829.12,2660.065,2543.958,2781.85,2616.976,2771.307,2630.447,2575.828
11/06/17,21,2768.374,2607.197,2510.687,2732.932,2577.887,2719.618,2579.348,2530.717
11/06/17,22,2684.576,2539.926,2453.28,2655.281,2512.697,2640.676,2512.51,2468.595
11/06/17,23,2609.305,2481.409,2401.837,2581.702,2461.491,2574.287,2457.362,2419.078
11/07/17,0,2560.313,2409.945,2354.153,2511.719,2424.735,2516.902,2417.577,2369.768
11/07/17,1,2533.295,2383.976,2333.979,2487.399,2401.982,2488.273,2388.269,2345.307
11/07/17,2,2509.184,2360.346,2311.091,2463.46,2377.612,2461.454,2361.508,2321.477
11/07/17,3,2486.368,2345.769,2296.13,2447.877,2355.463,2445.581,2341.071,2303.065
11/07/17,4,2504.148,2361.408,2305.497,2460.685,2363.704,2458.18,2348.913,2312.063
11/07/17,5,2581.617,2435.343,2359.819,2531.248,2426.816,2530.714,2409.306,2365.395
11/07/17,6,2691.629,2538.332,2450.57,2674.266,2537.405,2662.914,2501.917,2462.229
11/07/17,7,2765.939,2621.273,2521.997,2770.626,2609.267,2751.038,2572.21,2540.14
11/07/17,8,2857.438,2712.421,2595.559,2850.84,2691.77,2826.834,2661.666,2625.555
11/07/17,9,2928.608,2754.271,2630.401,2894.564,2724.841,2870.625,2715.244,2664.381
11/07/17,10,2972.112,2784.021,2654.129,2926.369,2747.398,2904.958,2753.606,2693.698
11/07/17,11,2994.933,2792.099,2666.739,2934.934,2753.269,2923.528,2774.381,2703.068
11/07/17,12,3013.86,2796.663,2672.564,2938.902,2757.506,2927.414,2788.304,2708.778
11/07/17,13,3039.217,2813.66,2693.762,2959.634,2776.371,2953.96,2810.907,2729.142
11/07/17,14,3047.698,2814.004,2703.686,2962.216,2781.459,2966.243,2821.726,2733.659
11/07/17,15,3034.065,2794.831,2691.124,2941.69,2765.237,2946.43,2808.13,2720.091
11/07/17,16,2993.857,2764.045,2662.387,2898.728,2731.983,2901.363,2777.661,2690.727
11/07/17,17,2947.153,2708.026,2603.664,2844.944,2685.202,2848.028,2726.449,2636.905
11/07/17,18,2914.471,2672.497,2575.803,2819.72,2668.489,2807.085,2703.595,2613.495
11/07/17,19,2862.737,2635.824,2550.306,2782.818,2639.091,2764.128,2668.511,2583.776
11/07/17,20,2824.824,2604.099,2529.523,2754.394,2620.608,2725.281,2636.561,2559.571
11/07/17,21,2759.239,2552.225,2493.617,2707.182,2578.415,2668.541,2579.719,2514.883
11/07/17,22,2676.338,2492.814,2444.493,2637.392,2519.093,2595.017,2516.028,2458.899
11/07/17,23,2596.912,2433.565,2397.501,2572.086,2466.356,2531.378,2457.663,2410.146
11/08/17,0,2513.794,2386.403,2365.873,2518.856,2438.996,2468.361,2392.607,2375.667
11/08/17,1,2485.944,2361.045,2346.819,2495.919,2418.448,2436.729,2361.718,2352.47
11/08/17,2,2463.334,2336.809,2325.296,2474.262,2393.928,2410.842,2334.933,2329.745
11/08/17,3,2439.4,2320.184,2310.029,2459.109,2370.159,2392.313,2313.122,2311.321
11/08/17,4,2455.093,2338.215,2318.524,2474.811,2379.889,2404.655,2317.561,2321.194
11/08/17,5,2524.735,2410.772,2374.46,2546.673,2442.689,2473.931,2380.548,2375.544
11/08/17,6,2628.665,2512.405,2468.331,2688.634,2554.919,2600.548,2470.626,2475.37
11/08/17,7,2700.586,2595.703,2539.739,2789.299,2629.898,2684.281,2537.639,2554.829
11/08/17,8,2774.144,2685.282,2614.396,2870.333,2709.099,2764.803,2613.434,2643.362
11/08/17,9,2824.531,2725.802,2649.421,2907.496,2738.499,2808.501,2654.157,2679.11
11/08/17,10,2846.224,2754.276,2669.342,2930.657,2759.543,2841.388,2684.67,2704.031
11/08/17,11,2851.711,2761.414,2677.013,2933.685,2763.18,2853.206,2700.266,2709.929
11/08/17,12,2854.725,2763.815,2675.389,2931.487,2765.243,2852.808,2709.947,2712.339
11/08/17,13,2866.346,2783.138,2693.011,2946.683,2781.309,2868.502,2732.39,2730.722
11/08/17,14,2868.053,2786.063,2700.436,2945.631,2783.101,2873.419,2736.951,2732.105
11/08/17,15,2851.522,2768.293,2686.224,2925.257,2767.347,2859.188,2721.618,2719.192
11/08/17,16,2821.544,2742.509,2657.558,2894.66,2736.569,2830.534,2688.706,2692.239
11/08/17,17,2788.261,2694.973,2604.22,2851.795,2693.586,2790.937,2632.747,2644.355
11/08/17,18,2764.588,2664.327,2580.205,2822.48,2676.645,2762.198,2615.33,2621.343
11/08/17,19,2730.187,2633.83,2557.992,2786.687,2647.335,2735.309,2582.122,2593.077
11/08/17,20,2704.411,2604.452,2540.508,2757.993,2630.551,2710.247,2556.916,2569.333
11/08/17,21,2650.48,2554.667,2504.022,2712.891,2590.515,2660.978,2505.592,2525.73
11/08/17,22,2581.275,2497.067,2454.607,2646.726,2532.551,2597.713,2447.328,2471.207
11/08/17,23,2513.633,2437.358,2407.28,2581.028,2479.499,2533.737,2393.552,2422.403
11/09/17,0,2479.697,2391.078,2372.862,2526.159,2435.159,2478.48,2366.758,2380.867
11/09/17,1,2457.153,2368.009,2352.523,2502.609,2414.297,2451.179,2340.182,2358.427
11/09/17,2,2436.697,2346.182,2331.298,2480.605,2390.83,2427.064,2314.026,2336.7
11/09/17,3,2414.071,2329.677,2316.63,2464.621,2368.353,2406.899,2293.674,2318.971
11/09/17,4,2428.526,2348.272,2324.664,2478.593,2377.047,2419.496,2301.483,2330.005
11/09/17,5,2501.48,2420.742,2380.417,2550.498,2441.146,2491.096,2360.839,2385.59
11/09/17,6,2610.422,2522.589,2473.773,2691.797,2554.206,2620.622,2452.064,2483.302
11/09/17,7,2677.328,2604.07,2545.323,2788.688,2624.655,2700.53,2528.894,2560.137
11/09/17,8,2751.418,2691.376,2616.705,2867.304,2703.887,2774.014,2602.194,2641.01
11/09/17,9,2805.69,2730.55,2648.386,2904.292,2733.126,2815.124,2638.926,2674.464
11/09/17,10,2839.59,2760.194,2666.223,2927.974,2753.394,2844.138,2663.825,2696.905
11/09/17,11,2847.545,2767.961,2672.127,2932.494,2757.404,2852.99,2672.918,2703.201
11/09/17,12,2859.147,2771.622,2669.324,2932.703,2761.775,2851.901,2678.312,2705.741
11/09/17,13,2877.303,2790.538,2686.943,2949.691,2778.782,2868.691,2696.988,2723.799
11/09/17,14,2881,2792.912,2693.193,2949.136,2782.303,2875.202,2703.05,2728.225
11/09/17,15,2865.297,2776.533,2680.579,2928.515,2765.448,2862.094,2688.343,2715.708
11/09/17,16,2834.751,2749.071,2653.258,2891.32,2733.049,2833.148,2663.878,2687.358
11/09/17,17,2797.115,2698.93,2599.443,2843.262,2686.483,2791.975,2621.398,2634.947
11/09/17,18,2777.525,2665.614,2572.825,2813.108,2669.185,2764.655,2604.902,2613.108
11/09/17,19,2741.395,2633.657,2549.837,2777.758,2639.708,2735.945,2579.602,2585.428
11/09/17,20,2712.745,2604.02,2531.287,2749.353,2621.019,2709.905,2558.145,2562.331
11/09/17,21,2660.525,2555.99,2495.346,2704.753,2580.353,2660.03,2510.133,2519.725
11/09/17,22,2589.666,2498.444,2447.685,2638.25,2521.568,2596.342,2454.645,2464.79
11/09/17,23,2518.318,2440.063,2401.258,2574.467,2468.341,2532.908,2401.83,2416.989
11/10/17,0,2488.706,2416.518,2389.326,2549.091,2454.6,2501.196,2385.851,2392.957
11/10/17,1,2458.067,2381.132,2360.116,2518.692,2425.118,2465.008,2352.649,2361.014
11/10/17,2,2442.534,2364.9,2342.36,2501.929,2406.187,2443.123,2332.18,2344.755
11/10/17,3,2427.16,2352.83,2333.079,2491.026,2389.956,2427.981,2318.922,2333.309
11/10/17,4,2440.089,2366.662,2339.681,2505.338,2397.248,2440.357,2326.406,2342.965
11/10/17,5,2512.13,2439.615,2393.256,2576.392,2456.968,2510.637,2385.419,2395.354
11/10/17,6,2618.414,2542.065,2486.418,2714.217,2566.256,2636.936,2476.499,2492.128
11/10/17,7,2682.429,2616.924,2553.064,2801.346,2629.942,2711.459,2545.727,2563.646
11/10/17,8,2756.698,2701.325,2623.892,2875.492,2708.257,2787.908,2616.986,2646.158
