"Interval Time","Interval Number","Resource Code","Interval Value"
"02/16/2018 23:29:59","94","GIDEON_GIDEONG1","0"
"02/16/2018 23:29:59","94","GIDEON_GIDEONG2","0"
"02/16/2018 23:29:59","94","GIDEON_GIDEONG3","0"
"02/16/2018 23:29:59","94","GOAT_GOATWIN2","0"
"02/16/2018 23:29:59","94","GOAT_GOATWIND","0"
"02/16/2018 23:29:59","94","GONZ_HYDRO_GONZ_HYDRO","0"
"02/16/2018 23:29:59","94","GPASTURE_WIND_I","0"
"02/16/2018 23:29:59","94","GRANDVW1_COLA","14.693351"
"02/16/2018 23:29:59","94","GRANDVW1_COLB","10.9729189999"
"02/16/2018 23:29:59","94","GRANDVW1_GV1A","17.360679"
"02/16/2018 23:29:59","94","GRANDVW1_GV1B","15.284532"
"02/16/2018 23:29:59","94","GRSES_UNIT1","0"
"02/16/2018 23:29:59","94","GRSES_UNIT2","0"
"02/16/2018 23:29:59","94","GSMTH_15UNITS","0"
"02/16/2018 23:29:59","94","GUADG_CC1","58.610084"
"02/16/2018 23:29:59","94","GUADG_CC2","59.7872059999"
"02/16/2018 23:29:59","94","GUNMTN_G1","0"
"02/16/2018 23:29:59","94","GWEC_GWEC_G1","4.8892119999"
"02/16/2018 23:29:59","94","HAINE_DR_15UNITS","0"
"02/16/2018 23:29:59","94","HAYSEN_HAYSENG1","44.7351519999"
"02/16/2018 23:29:59","94","HAYSEN_HAYSENG2","0"
"02/16/2018 23:29:59","94","HAYSEN_HAYSENG3","0"
"02/16/2018 23:29:59","94","HAYSEN_HAYSENG4","9.758667"
"02/16/2018 23:29:59","94","HB_DG1",".8615979999"
"02/16/2018 23:29:59","94","HEB020_CYFR020","0"
"02/16/2018 23:29:59","94","HEB028_LGCTY028","0"
"02/16/2018 23:29:59","94","HEB057_LAGUN057","0"
"02/16/2018 23:29:59","94","HEB063_SOWIK063","0"
"02/16/2018 23:29:59","94","HEB069_AIRLN069","0"
"02/16/2018 23:29:59","94","HEB092_LEALN092","0"
"02/16/2018 23:29:59","94","HEB099_KLEIN099","0"
"02/16/2018 23:29:59","94","HEB110_SIEN110","0"
"02/16/2018 23:29:59","94","HEB136_EHRSN136","0"
"02/16/2018 23:29:59","94","HEB139_HOLLY139","0"
"02/16/2018 23:29:59","94","HEB210_SOUSD210","0"
"02/16/2018 23:29:59","94","HEB231_WESLA231","0"
"02/16/2018 23:29:59","94","HEB270_ARLN270","0"
"02/16/2018 23:29:59","94","HEB291_WHRLG291","0"
"02/16/2018 23:29:59","94","HEB292_BYCTY292","0"
"02/16/2018 23:29:59","94","HEB462_ARCIA462","0"
"02/16/2018 23:29:59","94","HEB474_DWLT474","0"
"02/16/2018 23:29:59","94","HEB492_FRANZ492","0"
"02/16/2018 23:29:59","94","HEB497_MASRD497","0"
"02/16/2018 23:29:59","94","HEB541_ROARK541","0"
"02/16/2018 23:29:59","94","HEB551_WSTCS551","0"
"02/16/2018 23:29:59","94","HEB558_FRDSW558","0"
"02/16/2018 23:29:59","94","HEB575_BRKER575","0"
"02/16/2018 23:29:59","94","HEB576_KLEIN576","0"
"02/16/2018 23:29:59","94","HEB610_LOU610","0"
"02/16/2018 23:29:59","94","HEB614_KING614","0"
"02/16/2018 23:29:59","94","HEB616_BAML616","0"
"02/16/2018 23:29:59","94","HEB627_IMPRL627","0"
"02/16/2018 23:29:59","94","HEB645_CDRBY645","0"
"02/16/2018 23:29:59","94","HEB656_HOKLE656","0"
"02/16/2018 23:29:59","94","HEB686_KUYKL686","0"
"02/16/2018 23:29:59","94","HEB687_ULRIC687","0"
"02/16/2018 23:29:59","94","HEB697_SOUSH697","0"
"02/16/2018 23:29:59","94","HEB698_KLUGE698","0"
"02/16/2018 23:29:59","94","HEB705_SPRWD705","0"
"02/16/2018 23:29:59","94","HEB722_PINHU722","0"
"02/16/2018 23:29:59","94","HEB724_OBRN724","0"
"02/16/2018 23:29:59","94","HEB731_WSFLD731","0"
"02/16/2018 23:29:59","94","HEB734_BLFFS734","0"
"02/16/2018 23:29:59","94","HELIOS_UNIT1","0"
"02/16/2018 23:29:59","94","HH2000_HOLMESHH","0"
"02/16/2018 23:29:59","94","HHGT_CALLAHAN","0"
"02/16/2018 23:29:59","94","HHGT_HHOLLOW1","0"
"02/16/2018 23:29:59","94","HHGT_HHOLLOW2","0"
"02/16/2018 23:29:59","94","HHGT_HHOLLOW3","0"
"02/16/2018 23:29:59","94","HHGT_HHOLLOW4","0"
"02/16/2018 23:29:59","94","HHOLLOW2_WIND1","0"
"02/16/2018 23:29:59","94","HHOLLOW3_WND_1","0"
"02/16/2018 23:29:59","94","HHOLLOW4_WND1","0"
"02/16/2018 23:29:59","94","HICKMAN_G1_J01",".0648429999"
"02/16/2018 23:29:59","94","HICKMAN_G1_J02",".0648429999"
"02/16/2018 23:29:59","94","HICKMAN_G2_J01",".05176"
"02/16/2018 23:29:59","94","HICKMAN_G2_J02",".05176"
"02/16/2018 23:29:59","94","HIGHCOL_IC","0"
"02/16/2018 23:29:59","94","HISPRING_IC","0"
"02/16/2018 23:29:59","94","HIWATER_IC","0"
"02/16/2018 23:29:59","94","HLSES_UNIT3","0"
"02/16/2018 23:29:59","94","HLSES_UNIT4","0"
"02/16/2018 23:29:59","94","HLSES_UNIT5","0"
"02/16/2018 23:29:59","94","HORSECRK_UNIT1","0"
"02/16/2018 23:29:59","94","HORSECRK_UNIT2","0"
"02/16/2018 23:29:59","94","HOVEY_UNIT1","0"
"02/16/2018 23:29:59","94","HOVEY_UNIT2","0"
"02/16/2018 23:29:59","94","HRFDWIND_JRDWIND1","19.107727"
"02/16/2018 23:29:59","94","HRFDWIND_JRDWIND2","24.6197249999"
"02/16/2018 23:29:59","94","HRFDWIND_WIND_G","17.7106999999"
"02/16/2018 23:29:59","94","HRFDWIND_WIND_V","22.5547289999"
"02/16/2018 23:29:59","94","HWF_HWFG1","0"
"02/16/2018 23:29:59","94","HWY56_HWY56","0"
"02/16/2018 23:29:59","94","H_HOLLOW_WND1","0"
"02/16/2018 23:29:59","94","INDL_ESS","0"
"02/16/2018 23:29:59","94","INDL_INADALE1","0"
"02/16/2018 23:29:59","94","INDL_INADALE2","0"
"02/16/2018 23:29:59","94","INDNENR_INDNENR","2.910104"
"02/16/2018 23:29:59","94","INDNENR_INDNENR_2","1.126748"
"02/16/2018 23:29:59","94","INDNNWP_INDNNWP_J01",".4394179999"
"02/16/2018 23:29:59","94","INDNNWP_INDNNWP_J02",".271382"
"02/16/2018 23:29:59","94","INGLCOSW_CC1","13.552"
"02/16/2018 23:29:59","94","INKSDA_INKS_G1","0"
"02/16/2018 23:29:59","94","INTRCITY_8UNITS","0"
"02/16/2018 23:29:59","94","JACKCNTY_CC1","98.2399999999"
"02/16/2018 23:29:59","94","JCKCNTY2_CC1","111.03"
"02/16/2018 23:29:59","94","JKRBT_JRB","0"
"02/16/2018 23:29:59","94","KB_ESS_KB_ESS","0"
"02/16/2018 23:29:59","94","KDL_1UNIT","0"
"02/16/2018 23:29:59","94","KEECHI_U1","0"
"02/16/2018 23:29:59","94","KEO_KEO_SM1","6.16094"
"02/16/2018 23:29:59","94","KEO_SHRBINO2","11.97186"
"02/16/2018 23:29:59","94","KING_NE_KINGNE",".6642019999"
"02/16/2018 23:29:59","94","KING_NW_KINGNW","2.178646"
"02/16/2018 23:29:59","94","KING_SE_KINGSE",".264147"
"02/16/2018 23:29:59","94","KING_SW_KINGSW","1.279955"
"02/16/2018 23:29:59","94","KMCHI_CC1","0"
"02/16/2018 23:29:59","94","KMCHI_CC2","0"
"02/16/2018 23:29:59","94","KT_1UNIT","0"
"02/16/2018 23:29:59","94","LARDVFTN_G4","0"
"02/16/2018 23:29:59","94","LARDVFTN_G5","0"
"02/16/2018 23:29:59","94","LASSO_UNIT1","0"
"02/16/2018 23:29:59","94","LEG_LEG_G1","87.965767"
"02/16/2018 23:29:59","94","LEG_LEG_G2","0"
"02/16/2018 23:29:59","94","LEON_CRK_LCPCT1","0"
"02/16/2018 23:29:59","94","LEON_CRK_LCPCT2","0"
"02/16/2018 23:29:59","94","LEON_CRK_LCPCT3","0"
"02/16/2018 23:29:59","94","LEON_CRK_LCPCT4","0"
"02/16/2018 23:29:59","94","LEON_LEON","0"
"02/16/2018 23:29:59","94","LGD_LANGFORD","1.961249"
"02/16/2018 23:29:59","94","LGE_CC1","0"
"02/16/2018 23:29:59","94","LGW_UNIT1","1.157947"
"02/16/2018 23:29:59","94","LGW_UNIT2","1.754807"
"02/16/2018 23:29:59","94","LHM_CVC_G4","20.72868"
"02/16/2018 23:29:59","94","LHORN_N_UNIT1","7.139241"
"02/16/2018 23:29:59","94","LHORN_N_UNIT2","5.7636089999"
"02/16/2018 23:29:59","94","LHSES_UNIT1","0"
"02/16/2018 23:29:59","94","LHSES_UNIT2A","0"
"02/16/2018 23:29:59","94","LMESASLR_UNIT1","0"
"02/16/2018 23:29:59","94","LNCRK2_G871","0"
"02/16/2018 23:29:59","94","LNCRK2_G872","0"
"02/16/2018 23:29:59","94","LNCRK_G83","0"
"02/16/2018 23:29:59","94","LONEWOLF_G1",".4918339999"
"02/16/2018 23:29:59","94","LONEWOLF_G2",".213057"
"02/16/2018 23:29:59","94","LONEWOLF_G3",".232137"
"02/16/2018 23:29:59","94","LONEWOLF_G4",".154758"
"02/16/2018 23:29:59","94","LOSTPI_CC1","134.3435299999"
"02/16/2018 23:29:59","94","LPCCS_CC1","129.0361179999"
"02/16/2018 23:29:59","94","LPCCS_CC2","128.782382"
"02/16/2018 23:29:59","94","LU_1UNIT","0"
"02/16/2018 23:29:59","94","LV1_LV1A","25.945609"
"02/16/2018 23:29:59","94","LV1_LV1B","20.751701"
"02/16/2018 23:29:59","94","LV3_UNIT_1","32.09816"
"02/16/2018 23:29:59","94","LV4_UNIT_1","39.4031799999"
"02/16/2018 23:29:59","94","LV5_UNIT_1","18.1867899999"
"02/16/2018 23:29:59","94","LYN_30UNITS","0"
"02/16/2018 23:29:59","94","MARBFA_MARBFAG1","0"
"02/16/2018 23:29:59","94","MARBFA_MARBFAG2","0"
"02/16/2018 23:29:59","94","MARIAH_NORTE1","23.026208"
"02/16/2018 23:29:59","94","MARIAH_NORTE2","25.8186819999"
"02/16/2018 23:29:59","94","MARLIN_MARLIN","0"
"02/16/2018 23:29:59","94","MARSFO_MARSFOG1","0"
"02/16/2018 23:29:59","94","MARSFO_MARSFOG2","0"
"02/16/2018 23:29:59","94","MARSFO_MARSFOG3","0"
"02/16/2018 23:29:59","94","MCDLD_FCW1","1.115823"
"02/16/2018 23:29:59","94","MCDLD_SBW1",".480215"
"02/16/2018 23:29:59","94","MCSES_UNIT6","0"
"02/16/2018 23:29:59","94","MCSES_UNIT7","0"
"02/16/2018 23:29:59","94","MCSES_UNIT8","0"
"02/16/2018 23:29:59","94","MDANP_CT1","0"
"02/16/2018 23:29:59","94","MDANP_CT2","0"
"02/16/2018 23:29:59","94","MDANP_CT3","0"
"02/16/2018 23:29:59","94","MDANP_CT4","0"
"02/16/2018 23:29:59","94","MDANP_CT5","39.888092"
"02/16/2018 23:29:59","94","MDANP_CT6","0"
"02/16/2018 23:29:59","94","MESQCRK_WND1","0"
"02/16/2018 23:29:59","94","MESQCRK_WND2","0"
"02/16/2018 23:29:59","94","MGSES_CT1","0"
"02/16/2018 23:29:59","94","MGSES_CT2","0"
"02/16/2018 23:29:59","94","MGSES_CT3","0"
"02/16/2018 23:29:59","94","MGSES_CT4","0"
"02/16/2018 23:29:59","94","MGSES_CT5","0"
"02/16/2018 23:29:59","94","MGSES_CT6","0"
"02/16/2018 23:29:59","94","MIAM1_G1","5.3942379999"
"02/16/2018 23:29:59","94","MIAM1_G2","11.0290219999"
"02/16/2018 23:29:59","94","MIL_MILLERG1","0"
"02/16/2018 23:29:59","94","MIL_MILLERG2","0"
"02/16/2018 23:29:59","94","MIL_MILLERG3","0"
"02/16/2018 23:29:59","94","MIL_MILLERG4","0"
"02/16/2018 23:29:59","94","MIL_MILLERG5","0"
"02/16/2018 23:29:59","94","MIN_RNPCOGEN","1.47546"
"02/16/2018 23:29:59","94","MIRAGE_GEN_0001","0"
"02/16/2018 23:29:59","94","MIRASOLE_MIR11","9.628552"
"02/16/2018 23:29:59","94","MIRASOLE_MIR12","17.441509"
"02/16/2018 23:29:59","94","MIRASOLE_MIR21","14.054129"
"02/16/2018 23:29:59","94","MLSES_UNIT1","75.820998"
"02/16/2018 23:29:59","94","MLSES_UNIT2","74.8829029999"
"02/16/2018 23:29:59","94","MLSES_UNIT3","96.9820169999"
"02/16/2018 23:29:59","94","MNWLL2_CANTEX","0"
"02/16/2018 23:29:59","94","MNWLL_1UNIT","0"
"02/16/2018 23:29:59","94","MOZART_WIND_1","0"
"02/16/2018 23:29:59","94","MSN_TG","0"
"02/16/2018 23:29:59","94","MWEC_G1","0"
"02/16/2018 23:29:59","94","NACPW_UNIT1","0"
"02/16/2018 23:29:59","94","NBOHR_UNIT1",".54"
"02/16/2018 23:29:59","94","NCARBIDE_NCARBIG1",".184031"
"02/16/2018 23:29:59","94","NCARBIDE_NCARBIG2",".184031"
"02/16/2018 23:29:59","94","NCARBIDE_NCARBIG3",".184031"
"02/16/2018 23:29:59","94","NCARBIDE_NCARBIG5",".184031"
"02/16/2018 23:29:59","94","NCARBIDE_NCARBIG6",".184031"
"02/16/2018 23:29:59","94","NCARBIDE_NCARBIG7",".184031"
"02/16/2018 23:29:59","94","NCARBIDE_NCARBIG8",".184031"
"02/16/2018 23:29:59","94","NEDIN_CC1","78.522158"
"02/16/2018 23:29:59","94","NEWP_10UNITS","0"
"02/16/2018 23:29:59","94","NGNSVL_NGAINESV","0"
"02/16/2018 23:29:59","94","NUECES_B_CC1","0"
"02/16/2018 23:29:59","94","NWF_NBS",".084333"
"02/16/2018 23:29:59","94","NWF_NWF1","8.185233"
"02/16/2018 23:29:59","94","NWF_NWF2","6.1298539999"
"02/16/2018 23:29:59","94","OCI_ALM1_ASTRO1","0"
"02/16/2018 23:29:59","94","OCI_ALM1_UNIT1","0"
"02/16/2018 23:29:59","94","OECCS_CC1","130.572232"
"02/16/2018 23:29:59","94","OECCS_CC2","130.589268"
"02/16/2018 23:29:59","94","OGSES_UNIT1A","207.676267"
"02/16/2018 23:29:59","94","OGSES_UNIT2",".0128629999"
"02/16/2018 23:29:59","94","OKLA_OKLA_G1_J01","56.667161"
"02/16/2018 23:29:59","94","OKLA_OKLA_G1_J02","22.7708559999"
"02/16/2018 23:29:59","94","OKLA_OKLA_G1_J03","3.783955"
"02/16/2018 23:29:59","94","OKLA_OKLA_G1_J04","4.8899879999"
"02/16/2018 23:29:59","94","OKLA_OKLA_G1_J05","5.6093109999"
"02/16/2018 23:29:59","94","OLINGR_OLING_1","0"
"02/16/2018 23:29:59","94","OLINGR_OLING_2","0"
"02/16/2018 23:29:59","94","OLINGR_OLING_3","0"
"02/16/2018 23:29:59","94","OLINGR_OLING_4","0"
"02/16/2018 23:29:59","94","OWF_OWF","0"
"02/16/2018 23:29:59","94","OXY_CC_OXY_CCG1",".784907"
"02/16/2018 23:29:59","94","PANDA_S_CC1","0"
"02/16/2018 23:29:59","94","PANDA_T1_CC1","0"
"02/16/2018 23:29:59","94","PANDA_T2_CC1","122.4869999999"
"02/16/2018 23:29:59","94","PAP1_PAP1_J01","3.161743"
"02/16/2018 23:29:59","94","PAP1_PAP1_J02","12.9760469999"
"02/16/2018 23:29:59","94","PAPL_DG1","0"
"02/16/2018 23:29:59","94","PB2SES_CT1","0"
"02/16/2018 23:29:59","94","PB2SES_CT2","0"
"02/16/2018 23:29:59","94","PB2SES_CT3","0"
"02/16/2018 23:29:59","94","PB2SES_CT4","0"
"02/16/2018 23:29:59","94","PB2SES_CT5","0"
"02/16/2018 23:29:59","94","PCOMM_1UNIT","0"
"02/16/2018 23:29:59","94","PC_NORTH_PANTHER1","1.0542149999"
"02/16/2018 23:29:59","94","PC_SOUTH_PANTHER2",".423516"
"02/16/2018 23:29:59","94","PC_SOUTH_PANTHER3",".185099"
"02/16/2018 23:29:59","94","PEARSAL2_AGR_A","0"
"02/16/2018 23:29:59","94","PEARSAL2_AGR_B","0"
"02/16/2018 23:29:59","94","PEARSAL2_AGR_C","0"
"02/16/2018 23:29:59","94","PEARSAL2_AGR_D","0"
"02/16/2018 23:29:59","94","PENA3_UNIT3","7.599884"
"02/16/2018 23:29:59","94","PENA_UNIT1","16.75338"
"02/16/2018 23:29:59","94","PENA_UNIT2_J01","6.4009989999"
"02/16/2018 23:29:59","94","PENA_UNIT2_J02","7.605811"
"02/16/2018 23:29:59","94","PEPF01_WALLER01","0"
"02/16/2018 23:29:59","94","PFI45_PFORDI45","0"
"02/16/2018 23:29:59","94","PFK_PFKPV","0"
"02/16/2018 23:29:59","94","PH1_UNIT1","26.831102"
"02/16/2018 23:29:59","94","PH1_UNIT2","25.462788"
"02/16/2018 23:29:59","94","PH2_UNIT1","21.982606"
"02/16/2018 23:29:59","94","PH2_UNIT2","23.055584"
"02/16/2018 23:29:59","94","PNPI_GT2","0"
"02/16/2018 23:29:59","94","PR_PR_G2","1.357739"
"02/16/2018 23:29:59","94","PSA_CC1","60.6604239999"
"02/16/2018 23:29:59","94","PSG_CC1","0"
"02/16/2018 23:29:59","94","PYR_ESS","0"
"02/16/2018 23:29:59","94","PYR_PYRON1","0"
"02/16/2018 23:29:59","94","PYR_PYRON2","0"
"02/16/2018 23:29:59","94","QALSW_CC1","0"
"02/16/2018 23:29:59","94","QALSW_CC2","0"
"02/16/2018 23:29:59","94","RAYBURN_CC1","0"
"02/16/2018 23:29:59","94","RAYBURN_RAYBURG1","0"
"02/16/2018 23:29:59","94","RAYBURN_RAYBURG2","0"
"02/16/2018 23:29:59","94","RDCANYON_RDCNY1","0"
"02/16/2018 23:29:59","94","READNG_1UNIT","0"
"02/16/2018 23:29:59","94","REDFISH_MV1A","16.3347249999"
"02/16/2018 23:29:59","94","REDFISH_MV1B","15.2564949999"
"02/16/2018 23:29:59","94","REDGATE_AGR_A","0"
"02/16/2018 23:29:59","94","REDGATE_AGR_B","0"
"02/16/2018 23:29:59","94","REDGATE_AGR_C","0"
"02/16/2018 23:29:59","94","REDGATE_AGR_D","0"
"02/16/2018 23:29:59","94","REROCK_UNIT1","0"
"02/16/2018 23:29:59","94","REROCK_UNIT2","0"
"02/16/2018 23:29:59","94","RHESS_RABBIT_1","0"
"02/16/2018 23:29:59","94","RIGGINS_UNIT1","0"
"02/16/2018 23:29:59","94","RIONOG_CC1","0"
"02/16/2018 23:29:59","94","RMEC_CT1",".925123"
"02/16/2018 23:29:59","94","ROUTE_66_WIND1","36.78408"
"02/16/2018 23:29:59","94","RSNAKE_G1","0"
"02/16/2018 23:29:59","94","RSNAKE_G2","0"
"02/16/2018 23:29:59","94","RTS_U1","0"
"02/16/2018 23:29:59","94","SALTFORK_UNIT1","4.4068509999"
"02/16/2018 23:29:59","94","SALTFORK_UNIT2","10.433749"
"02/16/2018 23:29:59","94","SALVTION_UNIT1","0"
"02/16/2018 23:29:59","94","SALVTION_UNIT2","0"
"02/16/2018 23:29:59","94","SAMSUNG_7UNITS","0"
"02/16/2018 23:29:59","94","SANDHSYD_CC1","44.930833"
"02/16/2018 23:29:59","94","SANDHSYD_SH1","0"
"02/16/2018 23:29:59","94","SANDHSYD_SH2","0"
"02/16/2018 23:29:59","94","SANDHSYD_SH3","0"
"02/16/2018 23:29:59","94","SANDHSYD_SH4","0"
"02/16/2018 23:29:59","94","SANDHSYD_SH6","0"
"02/16/2018 23:29:59","94","SANDHSYD_SH7","0"
"02/16/2018 23:29:59","94","SANMIGL_G1","75.431117"
"02/16/2018 23:29:59","94","SANROMAN_WIND_1","5.8239599999"
"02/16/2018 23:29:59","94","SANTACRU_UNIT1","14.044649"
"02/16/2018 23:29:59","94","SANTACRU_UNIT2","9.6591109999"
"02/16/2018 23:29:59","94","SATSUM_1UNIT","0"
"02/16/2018 23:29:59","94","SCES_UNIT1_J01","55.561553"
"02/16/2018 23:29:59","94","SCES_UNIT1_J02","58.4145129999"
"02/16/2018 23:29:59","94","SCES_UNIT1_J03","38.934989"
"02/16/2018 23:29:59","94","SCES_UNIT1_J04","26.005445"
"02/16/2018 23:29:59","94","SCLPCOGN_SCLPC_1","14.014642"
"02/16/2018 23:29:59","94","SCLPCOGN_SCLPC_2","14.641442"
"02/16/2018 23:29:59","94","SCLPCOGN_SCLPC_3","14.749247"
"02/16/2018 23:29:59","94","SCLPCOGN_SCLPC_4","11.234099"
"02/16/2018 23:29:59","94","SCSES_UNIT1A","0"
"02/16/2018 23:29:59","94","SCSES_UNIT2","0"
"02/16/2018 23:29:59","94","SEADRIFT_SEADRIFT",".5879999999"
"02/16/2018 23:29:59","94","SEALY_1UNIT","0"
"02/16/2018 23:29:59","94","SENATEWD_UNIT1","0"
"02/16/2018 23:29:59","94","SEWP_10UNITS","0"
"02/16/2018 23:29:59","94","SGMTN_SIGNALM2","0"
"02/16/2018 23:29:59","94","SGMTN_SIGNALMT","0"
"02/16/2018 23:29:59","94","SHANNONW_UNIT_1","0"
"02/16/2018 23:29:59","94","SILASRAY_CC1","0"
"02/16/2018 23:29:59","94","SILASRAY_SILAS_10","0"
"02/16/2018 23:29:59","94","SIRIUS_UNIT1","0"
"02/16/2018 23:29:59","94","SIRIUS_UNIT2","0"
"02/16/2018 23:29:59","94","SJS_SJS_G1","16.199725"
"02/16/2018 23:29:59","94","SJS_SJS_G2","16.4349649999"
"02/16/2018 23:29:59","94","SKY1_SKY1A","0"
"02/16/2018 23:29:59","94","SKY1_SKY1B","0"
"02/16/2018 23:29:59","94","SL_SL_G1","0"
"02/16/2018 23:29:59","94","SL_SL_G2","0"
"02/16/2018 23:29:59","94","SL_SL_G3","0"
"02/16/2018 23:29:59","94","SL_SL_G4","0"
"02/16/2018 23:29:59","94","SOLARA_UNIT1","0"
"02/16/2018 23:29:59","94","SPLAIN1_WIND1","4.9285079999"
"02/16/2018 23:29:59","94","SPLAIN1_WIND2","6.856282"
"02/16/2018 23:29:59","94","SPLAIN2_WIND21","8.2182849999"
"02/16/2018 23:29:59","94","SPLAIN2_WIND22","10.947005"
"02/16/2018 23:29:59","94","SPNCER_SPNCE_4","0"
"02/16/2018 23:29:59","94","SPNCER_SPNCE_5","0"
"02/16/2018 23:29:59","94","SPTX12B_UNIT1","0"
"02/16/2018 23:29:59","94","SRB_SRB_G1","0"
"02/16/2018 23:29:59","94","SRB_SRB_G2","0"
"02/16/2018 23:29:59","94","SRWE1_SRWE2","0"
"02/16/2018 23:29:59","94","SRWE1_UNIT1","0"
"02/16/2018 23:29:59","94","SSPURTWO_SS3WIND1","23.2528399999"
"02/16/2018 23:29:59","94","SSPURTWO_SS3WIND2","23.9176949999"
"02/16/2018 23:29:59","94","SSPURTWO_WIND_1","39.1912749999"
"02/16/2018 23:29:59","94","STEAM1A_STEAM_1","0"
"02/16/2018 23:29:59","94","STEAM_ENGINE_1","0"
"02/16/2018 23:29:59","94","STEAM_ENGINE_2","0"
"02/16/2018 23:29:59","94","STEAM_ENGINE_3","0"
"02/16/2018 23:29:59","94","STEAM_STEAM_2","0"
"02/16/2018 23:29:59","94","STEAM_STEAM_3","0"
"02/16/2018 23:29:59","94","STP_STP_G1_J01","146.64577"
"02/16/2018 23:29:59","94","STP_STP_G1_J03","133.314064"
"02/16/2018 23:29:59","94","STP_STP_G1_J04","53.327821"
"02/16/2018 23:29:59","94","STP_STP_G2_J01","146.789454"
"02/16/2018 23:29:59","94","STP_STP_G2_J03","133.443779"
"02/16/2018 23:29:59","94","STP_STP_G2_J04","53.379707"
"02/16/2018 23:29:59","94","STWF_T1","0"
"02/16/2018 23:29:59","94","SWEC_G1",".820486"
"02/16/2018 23:29:59","94","SWEETWN2_WND2","0"
"02/16/2018 23:29:59","94","SWEETWN2_WND24","0"
"02/16/2018 23:29:59","94","SWEETWN3_WND3A","0"
"02/16/2018 23:29:59","94","SWEETWN3_WND3B","0"
"02/16/2018 23:29:59","94","SWEETWN4_WND4A","0"
"02/16/2018 23:29:59","94","SWEETWN4_WND4B","0"
"02/16/2018 23:29:59","94","SWEETWN4_WND5","0"
"02/16/2018 23:29:59","94","SWEETWND_WND1","0"
"02/16/2018 23:29:59","94","SW_MESA_SW_MESA",".6799779999"
"02/16/2018 23:29:59","94","S_SNROSA_15UNITS","0"
"02/16/2018 23:29:59","94","TAM_2UNITS","0"
"02/16/2018 23:29:59","94","TBFY_U1","0"
"02/16/2018 23:29:59","94","TC_TCHP1","0"
"02/16/2018 23:29:59","94","TEN_CC1","0"
"02/16/2018 23:29:59","94","TES1_DGDROUPA","0"
"02/16/2018 23:29:59","94","TES2_DGGROUPB","0"
"02/16/2018 23:29:59","94","TGCCS_CC1","184.8915"
"02/16/2018 23:29:59","94","TGF_TGFGT_1","0"
"02/16/2018 23:29:59","94","TGW_T1","7.2382669999"
"02/16/2018 23:29:59","94","TGW_T2","11.343673"
"02/16/2018 23:29:59","94","THW_CC1","0"
"02/16/2018 23:29:59","94","THW_CC2","0"
"02/16/2018 23:29:59","94","THW_THWGT51","0"
"02/16/2018 23:29:59","94","THW_THWGT52","0"
"02/16/2018 23:29:59","94","THW_THWGT53","0"
"02/16/2018 23:29:59","94","THW_THWGT54","0"
"02/16/2018 23:29:59","94","THW_THWGT55","0"
"02/16/2018 23:29:59","94","THW_THWGT56","0"
"02/16/2018 23:29:59","94","THW_THWGT_1","0"
"02/16/2018 23:29:59","94","TKWSW1_ROSCOE","0"
"02/16/2018 23:29:59","94","TKWSW1_ROSCOE2A","0"
"02/16/2018 23:29:59","94","TNP_ONE_TNP_O_1","38.5431099999"
"02/16/2018 23:29:59","94","TNP_ONE_TNP_O_2","38.7350149999"
"02/16/2018 23:29:59","94","TNSKA_CC1","0"
"02/16/2018 23:29:59","94","TOSBATT_UNIT1",".015396"
"02/16/2018 23:29:59","94","TPC_6UNITS","0"
"02/16/2018 23:29:59","94","TRENT_TRENT","0"
"02/16/2018 23:29:59","94","TRINITY_TH1_BUS1","0"
"02/16/2018 23:29:59","94","TRINITY_TH1_BUS2","0"
"02/16/2018 23:29:59","94","TRIRA_1UNIT","0"
"02/16/2018 23:29:59","94","TRSES_UNIT6","0"
"02/16/2018 23:29:59","94","TTWEC_G1",".013114"
"02/16/2018 23:29:59","94","TXCTY_CC1","16.9008"
"02/16/2018 23:29:59","94","TYLRWIND_UNIT1","0"
"02/16/2018 23:29:59","94","UCC_COGN_UCC_C_2","0"
"02/16/2018 23:29:59","94","UTMBEAST_CT1",".5964359999"
"02/16/2018 23:29:59","94","UTMBWEST_CT1","0"
"02/16/2018 23:29:59","94","VCAVASOS_15UNITS","0"
"02/16/2018 23:29:59","94","VERTIGO_WIND_I","0"
"02/16/2018 23:29:59","94","VICTORIA_CC1","0"
"02/16/2018 23:29:59","94","VISTRON_TG1","1.036113"
"02/16/2018 23:29:59","94","WAKEWE_G1_J01",".2670739999"
"02/16/2018 23:29:59","94","WAKEWE_G1_J02",".252284"
"02/16/2018 23:29:59","94","WAKEWE_G2_J01",".9873889999"
"02/16/2018 23:29:59","94","WAKEWE_G2_J02",".9334529999"
"02/16/2018 23:29:59","94","WAP_WAPGT_1","0"
"02/16/2018 23:29:59","94","WAP_WAP_G1","0"
"02/16/2018 23:29:59","94","WAP_WAP_G2","0"
"02/16/2018 23:29:59","94","WAP_WAP_G3","0"
"02/16/2018 23:29:59","94","WAP_WAP_G4","0"
"02/16/2018 23:29:59","94","WAP_WAP_G5","61.4296969999"
"02/16/2018 23:29:59","94","WAP_WAP_G6","0"
"02/16/2018 23:29:59","94","WAP_WAP_G7","79.006004"
"02/16/2018 23:29:59","94","WAP_WAP_G8","89.1415209999"
